,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1324,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_cases'})","frozenset({'inflation_rate', 'total_tests', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1325,"frozenset({'inflation_rate', 'total_tests', 'canada_total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1326,"frozenset({'canada_total_tests', 'total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1327,"frozenset({'total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1328,"frozenset({'canada_total_tests', 'total_tests', 'inflation_rate'})","frozenset({'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1329,"frozenset({'canada_total_tests', 'total_tests', 'total_cases'})","frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1330,"frozenset({'inflation_rate', 'canada_total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1331,"frozenset({'inflation_rate', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_tests'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1332,"frozenset({'canada_total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1333,"frozenset({'canada_total_tests', 'inflation_rate', 'total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1334,"frozenset({'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_total_tests', 'total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1335,"frozenset({'people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_total_tests', 'total_tests', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1336,"frozenset({'canada_total_tests', 'people_fully_vaccinated'})","frozenset({'inflation_rate', 'total_tests', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1337,"frozenset({'total_tests', 'canada_total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1338,"frozenset({'canada_total_tests', 'total_tests'})","frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1339,"frozenset({'inflation_rate', 'canada_total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_tests', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1340,"frozenset({'canada_total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1341,"frozenset({'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_tests', 'inflation_rate'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1342,"frozenset({'canada_total_tests', 'inflation_rate'})","frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1343,"frozenset({'canada_total_tests', 'total_cases'})","frozenset({'inflation_rate', 'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1344,frozenset({'canada_total_cases'}),"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'canada_total_tests', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1345,frozenset({'canada_total_tests'}),"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1346,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'canada_total_tests'})",frozenset({'total_cases'}),0.4166666666666667,1.0,0.4166666666666667,1.0,1.0,0.0,inf
1347,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'total_cases'})",frozenset({'canada_total_tests'}),0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1348,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_total_cases', 'canada_total_tests', 'total_cases'})",frozenset({'canada_people_fully_vaccinated'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1349,"frozenset({'people_fully_vaccinated', 'canada_total_cases', 'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})",frozenset({'inflation_rate'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1350,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})",frozenset({'canada_total_cases'}),0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1351,"frozenset({'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})",frozenset({'people_fully_vaccinated'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1352,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_total_tests', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1353,"frozenset({'canada_total_tests', 'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1354,"frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1355,"frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'inflation_rate', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1356,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'inflation_rate'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1357,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1358,"frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_total_cases', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1359,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'canada_total_tests', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1360,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1361,"frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_cases'})","frozenset({'inflation_rate', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1362,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1363,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1364,"frozenset({'inflation_rate', 'canada_total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1365,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1366,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'inflation_rate', 'total_cases'})","frozenset({'people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1367,"frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1368,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1369,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1370,"frozenset({'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'inflation_rate'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1371,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_total_tests', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1372,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1373,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1374,"frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated'})","frozenset({'inflation_rate', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1375,"frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_cases'})","frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1376,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1377,"frozenset({'inflation_rate', 'canada_total_tests', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1378,"frozenset({'inflation_rate', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1379,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1380,"frozenset({'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1381,"frozenset({'canada_total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1382,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'inflation_rate'})","frozenset({'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1383,"frozenset({'canada_people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1384,"frozenset({'canada_total_tests', 'inflation_rate', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1385,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})","frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1386,"frozenset({'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1387,"frozenset({'people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_tests', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1388,"frozenset({'canada_total_tests', 'people_fully_vaccinated'})","frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1389,"frozenset({'inflation_rate', 'canada_total_cases'})","frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1390,"frozenset({'canada_people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1391,"frozenset({'canada_total_tests', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1392,"frozenset({'canada_total_cases', 'total_cases'})","frozenset({'canada_total_tests', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1393,"frozenset({'canada_people_fully_vaccinated', 'inflation_rate'})","frozenset({'canada_total_tests', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1394,"frozenset({'canada_total_tests', 'inflation_rate'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1395,"frozenset({'canada_people_fully_vaccinated', 'canada_total_tests'})","frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1396,"frozenset({'canada_total_tests', 'total_cases'})","frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1397,frozenset({'canada_total_cases'}),"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_tests', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1398,frozenset({'canada_total_tests'}),"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,2.4,0.24305555555555555,inf
1399,"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated'})",frozenset({'total_cases'}),0.4166666666666667,1.0,0.4166666666666667,1.0,1.0,0.0,inf
1400,"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'canada_total_cases', 'total_cases'})",frozenset({'canada_people_fully_vaccinated'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1401,"frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases', 'canada_people_fully_vaccinated', 'total_cases'})",frozenset({'inflation_rate'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1402,"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'canada_people_fully_vaccinated', 'total_cases'})",frozenset({'canada_total_cases'}),0.5,0.5,0.4166666666666667,0.8333333333333334,1.6666666666666667,0.16666666666666669,3.000000000000001
1403,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'total_cases'})",frozenset({'total_tests'}),0.4166666666666667,1.0,0.4166666666666667,1.0,1.0,0.0,inf
1404,"frozenset({'total_tests', 'inflation_rate', 'canada_total_cases', 'canada_people_fully_vaccinated', 'total_cases'})",frozenset({'people_fully_vaccinated'}),0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1405,"frozenset({'inflation_rate', 'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1406,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})","frozenset({'inflation_rate', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1407,"frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1408,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_tests', 'inflation_rate'})","frozenset({'canada_total_cases', 'total_cases'})",0.5,0.5,0.4166666666666667,0.8333333333333334,1.6666666666666667,0.16666666666666669,3.000000000000001
1409,"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1410,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'total_tests', 'total_cases'})",0.4166666666666667,1.0,0.4166666666666667,1.0,1.0,0.0,inf
1411,"frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_tests'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1412,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'total_tests', 'inflation_rate'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1413,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'total_tests', 'canada_total_cases'})",0.5,0.5,0.4166666666666667,0.8333333333333334,1.6666666666666667,0.16666666666666669,3.000000000000001
1414,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1415,"frozenset({'inflation_rate', 'total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1416,"frozenset({'canada_people_fully_vaccinated', 'total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'people_fully_vaccinated', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1417,"frozenset({'canada_people_fully_vaccinated', 'total_tests', 'inflation_rate', 'total_cases'})","frozenset({'people_fully_vaccinated', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1418,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1419,"frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1420,"frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate'})","frozenset({'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1421,"frozenset({'inflation_rate', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_tests', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1422,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1423,"frozenset({'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_tests', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1424,"frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})","frozenset({'total_tests', 'canada_total_cases', 'total_cases'})",0.5,0.5,0.4166666666666667,0.8333333333333334,1.6666666666666667,0.16666666666666669,3.000000000000001
1425,"frozenset({'people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_tests', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1426,"frozenset({'inflation_rate', 'total_tests', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1427,"frozenset({'canada_people_fully_vaccinated', 'total_tests', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1428,"frozenset({'total_tests', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'inflation_rate'})",0.5,0.5,0.4166666666666667,0.8333333333333334,1.6666666666666667,0.16666666666666669,3.000000000000001
1429,"frozenset({'canada_people_fully_vaccinated', 'total_tests', 'inflation_rate'})","frozenset({'people_fully_vaccinated', 'canada_total_cases', 'total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1430,"frozenset({'inflation_rate', 'canada_people_fully_vaccinated', 'canada_total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'total_cases'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1431,"frozenset({'inflation_rate', 'canada_total_cases', 'total_cases'})","frozenset({'canada_people_fully_vaccinated', 'people_fully_vaccinated', 'total_tests'})",0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.5,0.1388888888888889,inf
1432,"frozenset({'canada_people_fully_vaccinated', 'canada_total_cases', 'total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'inflation_rate'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
1433,"frozenset({'canada_people_fully_vaccinated', 'inflation_rate', 'total_cases'})","frozenset({'people_fully_vaccinated', 'total_tests', 'canada_total_cases'})",0.5,0.4166666666666667,0.4166666666666667,0.8333333333333334,2.0,0.20833333333333334,3.5000000000000004
1434,"frozenset({'people_fully_vaccinated', 'canada_total_cases'})","frozenset({'canada_people_fully_vaccinated', 'total_tests', 'inflation_rate', 'total_cases'})",0.4166666666666667,0.5,0.4166666666666667,1.0,2.0,0.20833333333333334,inf
