location,iso_code,continent,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
France,FRA,Europe,2022-05-01,28736093.0,36726.0,54053.571,146031.0,32.0,128.857,423754.929,541.578,797.097,2153.437,0.472,1.9,0.72,1557.0,22.96,23327.0,343.99,928.0,13.685,8842.0,130.388,269804752.0,55767.0,4001.732,0.827,235337.0,3.491,0.224,4.5,people tested,143719246.0,54437846.0,52835690.0,37526866.0,2450.0,39247.0,211.93,80.28,77.91,55.34,579.0,1411.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,89293.7,6.18,6.13,1324.40004746225
France,FRA,Europe,2022-05-02,28744830.0,8737.0,53297.143,146211.0,180.0,126.429,423883.769,128.84,785.943,2156.091,2.654,1.864,0.72,1511.0,22.282,23211.0,342.28,869.0,12.815,8449.0,124.593,270121686.0,316934.0,4006.432,4.701,225984.0,3.352,0.213,4.7,people tested,143753346.0,54439735.0,52838610.0,37556162.0,34100.0,39044.0,211.98,80.28,77.92,55.38,576.0,1495.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-03,28811847.0,67017.0,48942.714,146331.0,120.0,119.286,424872.03,988.262,721.731,2157.861,1.77,1.759,0.72,1498.0,22.09,22849.0,336.941,809.0,11.93,7980.0,117.677,270357434.0,235748.0,4009.929,3.497,219428.0,3.255,0.207,4.8,people tested,143806888.0,54441645.0,52841858.0,37604548.0,53542.0,38570.0,212.06,80.28,77.92,55.45,569.0,1537.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-04,28859772.0,47925.0,46116.143,146445.0,114.0,113.857,425578.753,706.723,680.049,2159.542,1.681,1.679,0.72,1465.0,21.604,22319.0,329.126,739.0,10.898,7391.0,108.991,270583611.0,226177.0,4013.284,3.355,214242.0,3.178,0.202,5.0,people tested,143849869.0,54443541.0,52845144.0,37642354.0,42981.0,37919.0,212.13,80.28,77.93,55.51,559.0,1528.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-05,28904103.0,44331.0,43876.714,146567.0,122.0,112.429,426232.478,653.724,647.025,2161.341,1.799,1.658,0.73,1447.0,21.338,21880.0,322.652,701.0,10.337,7104.0,104.759,270786651.0,203040.0,4016.295,3.011,209694.0,3.11,0.199,5.0,people tested,143901119.0,54445300.0,52848064.0,37688927.0,51250.0,37664.0,212.2,80.29,77.93,55.58,555.0,1556.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-06,28944327.0,40224.0,42063.143,146677.0,110.0,105.571,426825.638,593.161,620.281,2162.963,1.622,1.557,0.73,1408.0,20.763,21277.0,313.76,662.0,9.762,6717.0,99.052,270989812.0,203161.0,4019.308,3.013,205125.0,3.042,0.195,5.1,people tested,143959093.0,54447506.0,52851718.0,37741046.0,57974.0,37439.0,212.29,80.29,77.94,55.65,552.0,1584.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-07,28982285.0,37958.0,40416.857,146739.0,62.0,105.714,427385.383,559.745,596.005,2163.877,0.914,1.559,0.74,1397.0,20.601,20963.0,309.13,733.0,10.809,7384.0,108.888,271167032.0,177220.0,4021.937,2.629,202578.0,3.005,0.193,5.2,people tested,143978141.0,54448709.0,52853496.0,37757113.0,19048.0,37335.0,212.32,80.29,77.94,55.68,551.0,1583.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-08,29011609.0,29324.0,39359.429,146793.0,54.0,108.857,427817.808,432.424,580.411,2164.673,0.796,1.605,0.75,1403.0,20.689,20939.0,308.776,738.0,10.883,7369.0,108.666,271222300.0,55268.0,4022.757,0.82,202507.0,3.004,0.192,5.2,people tested,143981525.0,54448976.0,52853895.0,37759832.0,3384.0,37468.0,212.32,80.29,77.94,55.68,553.0,1590.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90068.4,6.18,6.88,1335.89036219632
France,FRA,Europe,2022-05-09,29018963.0,7354.0,39161.857,146925.0,132.0,102.0,427926.253,108.445,577.498,2166.62,1.947,1.504,0.75,1380.0,20.35,20835.0,307.242,714.0,10.529,6956.0,102.576,271522026.0,299726.0,4027.202,4.446,200049.0,2.967,0.187,5.3,people tested,144015347.0,54450330.0,52856194.0,37790006.0,33822.0,37429.0,212.37,80.29,77.94,55.73,552.0,1514.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-10,29075412.0,56449.0,37652.143,147048.0,123.0,102.429,428758.675,832.422,555.235,2168.434,1.814,1.51,0.76,1364.0,20.114,20499.0,302.287,713.0,10.514,6660.0,98.211,271746429.0,224403.0,4030.531,3.328,198428.0,2.943,0.183,5.5,people tested,144072856.0,54452085.0,52859442.0,37842514.0,57509.0,37995.0,212.46,80.3,77.95,55.8,560.0,1491.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-11,29115711.0,40299.0,36562.714,147144.0,96.0,99.857,429352.941,594.267,539.17,2169.849,1.416,1.473,0.76,1329.0,19.598,20152.0,297.17,709.0,10.455,6662.0,98.241,271957980.0,211551.0,4033.668,3.138,196338.0,2.912,0.179,5.6,people tested,144116494.0,54454075.0,52862440.0,37881167.0,43638.0,38089.0,212.52,80.3,77.95,55.86,562.0,1505.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-12,29151859.0,36148.0,35393.714,147228.0,84.0,94.429,429885.995,533.054,521.931,2171.088,1.239,1.392,0.77,1292.0,19.052,19762.0,291.419,683.0,10.072,6376.0,94.023,272149243.0,191263.0,4036.505,2.837,194656.0,2.887,0.175,5.7,people tested,144167825.0,54455657.0,52865145.0,37928217.0,51331.0,38101.0,212.6,80.3,77.96,55.93,562.0,1480.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-13,29184632.0,32773.0,34329.286,147326.0,98.0,92.714,430369.28,483.285,506.235,2172.533,1.445,1.367,0.78,1233.0,18.182,19272.0,284.193,658.0,9.703,6193.0,91.325,272343434.0,194191.0,4039.385,2.88,193375.0,2.868,0.171,5.8,people tested,144224597.0,54457627.0,52868357.0,37979808.0,56772.0,37929.0,212.68,80.31,77.96,56.01,559.0,1446.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-14,29215091.0,30459.0,33258.0,147337.0,11.0,85.429,430818.442,449.162,490.437,2172.696,0.162,1.26,0.79,1213.0,17.887,18901.0,278.722,584.0,8.612,5355.0,78.967,272507721.0,164287.0,4041.822,2.437,191527.0,2.841,0.168,6.0,people tested,144244086.0,54458774.0,52869989.0,37996518.0,19489.0,37992.0,212.71,80.31,77.96,56.03,560.0,1438.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-15,29237935.0,22844.0,32332.286,147344.0,7.0,78.714,431155.309,336.868,476.786,2172.799,0.103,1.161,0.8,1214.0,17.902,18935.0,279.224,573.0,8.45,5307.0,78.259,272561974.0,54253.0,4042.627,0.805,191382.0,2.839,0.167,6.0,people tested,144247550.0,54459054.0,52870459.0,37999234.0,3464.0,38004.0,212.71,80.31,77.97,56.04,560.0,1440.0,0.002,18.82,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90458.9,6.16,3.51,1341.68224021833
France,FRA,Europe,2022-05-16,29243871.0,5936.0,32129.714,147547.0,203.0,88.857,431242.844,87.535,473.799,2175.792,2.994,1.31,0.81,1199.0,17.681,18742.0,276.378,552.0,8.14,5178.0,76.357,272836856.0,274882.0,4046.704,4.077,187833.0,2.786,0.159,6.3,people tested,144280486.0,54460245.0,52872491.0,38028952.0,32936.0,37877.0,212.76,80.31,77.97,56.08,559.0,1416.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-17,29287598.0,43727.0,30312.286,147637.0,90.0,84.143,431887.662,644.817,446.998,2177.119,1.327,1.241,0.82,1173.0,17.298,18290.0,269.712,517.0,7.624,4894.0,72.169,273040279.0,203423.0,4049.721,3.017,184836.0,2.741,0.155,6.5,people tested,144334338.0,54461831.0,52875086.0,38078628.0,53852.0,37355.0,212.84,80.31,77.97,56.15,551.0,1392.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-18,29351614.0,64016.0,33700.429,147717.0,80.0,81.857,432831.669,944.008,496.961,2178.299,1.18,1.207,0.83,1149.0,16.944,17883.0,263.71,490.0,7.226,4576.0,67.48,273227526.0,187247.0,4052.498,2.777,181364.0,2.69,0.151,6.6,people tested,144375611.0,54463636.0,52877725.0,38115460.0,41273.0,37017.0,212.9,80.31,77.98,56.21,546.0,1366.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-19,29379456.0,27842.0,32513.857,147784.0,67.0,79.429,433242.24,410.57,479.463,2179.287,0.988,1.171,0.82,1115.0,16.442,17531.0,258.52,468.0,6.901,4337.0,63.955,273391935.0,164409.0,4054.937,2.439,177527.0,2.633,0.148,6.8,people tested,144426088.0,54465072.0,52880370.0,38161858.0,50477.0,36895.0,212.98,80.32,77.98,56.28,544.0,1345.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-20,29403788.0,24332.0,31308.0,147849.0,65.0,74.714,433601.05,358.81,461.681,2180.246,0.959,1.102,0.82,1095.0,16.147,17141.0,252.769,453.0,6.68,4172.0,61.522,273553282.0,161347.0,4057.33,2.393,172835.0,2.563,0.145,6.9,people tested,144483837.0,54466945.0,52883482.0,38214626.0,57749.0,37034.0,213.06,80.32,77.98,56.35,546.0,1331.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-21,29426295.0,22507.0,30172.0,147851.0,2.0,73.429,433932.948,331.898,444.929,2180.275,0.029,1.083,0.82,1085.0,16.0,16935.0,249.731,446.0,6.577,4068.0,59.988,273693246.0,139964.0,4059.406,2.076,169361.0,2.512,0.144,6.9,people tested,144502255.0,54468103.0,52885188.0,38230182.0,18418.0,36881.0,213.09,80.32,77.99,56.38,544.0,1333.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-22,29443260.0,16965.0,29332.143,147854.0,3.0,72.857,434183.121,250.173,432.545,2180.319,0.044,1.074,0.81,1081.0,15.941,16941.0,249.819,438.0,6.459,4006.0,59.074,273739949.0,46703.0,4060.098,0.693,168282.0,2.496,0.143,7.0,people tested,144505295.0,54468341.0,52885528.0,38232644.0,3040.0,36821.0,213.09,80.32,77.99,56.38,543.0,1327.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90720.4,6.13,2.37,1345.56079617929
France,FRA,Europe,2022-05-23,29413607.0,,,147986.0,132.0,62.714,433745.845,,,2182.266,1.947,0.925,0.81,1074.0,15.838,16785.0,247.519,423.0,6.238,3736.0,55.093,273968595.0,228646.0,4063.49,3.391,161677.0,2.398,0.139,7.2,people tested,144537802.0,54469515.0,52887644.0,38261861.0,32507.0,36759.0,213.14,80.32,77.99,56.42,542.0,1324.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-24,29445636.0,32029.0,26813.0,148074.0,88.0,62.429,434218.159,472.314,395.396,2183.564,1.298,0.921,0.81,1072.0,15.808,16510.0,243.464,404.0,5.958,3519.0,51.893,274124250.0,155655.0,4065.798,2.309,154853.0,2.297,0.137,7.3,people tested,144592299.0,54471052.0,52890395.0,38312072.0,54497.0,36852.0,213.22,80.33,77.99,56.5,543.0,1317.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-25,29467642.0,22006.0,20811.571,148125.0,51.0,58.286,434542.669,324.51,306.896,2184.316,0.752,0.86,0.81,1043.0,15.381,16133.0,237.904,396.0,5.84,3428.0,50.551,274274012.0,149762.0,4068.02,2.221,149498.0,2.217,0.136,7.4,people tested,144631090.0,54472864.0,52893216.0,38346231.0,38791.0,36497.0,213.28,80.33,78.0,56.55,538.0,1318.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-26,29488876.0,21234.0,19867.571,148153.0,28.0,52.714,434855.795,313.126,292.976,2184.729,0.413,0.777,0.82,1033.0,15.233,16015.0,236.164,372.0,5.486,3120.0,46.009,274318480.0,44468.0,4068.679,0.66,132364.0,1.963,0.132,7.6,people tested,144634572.0,54473071.0,52893639.0,38349088.0,3482.0,29783.0,213.28,80.33,78.0,56.55,439.0,1143.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-27,29493687.0,4811.0,17078.857,148198.0,45.0,49.857,434926.74,70.945,251.852,2185.392,0.664,0.735,0.84,1024.0,15.1,15811.0,233.156,345.0,5.088,2933.0,43.251,274468858.0,150378.0,4070.909,2.23,130797.0,1.94,0.137,7.3,people tested,144668944.0,54474445.0,52896097.0,38379628.0,34372.0,26444.0,213.34,80.33,78.0,56.6,390.0,1071.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-28,29517269.0,23582.0,17232.429,148198.0,0.0,49.571,435274.49,347.75,254.117,2185.392,0.0,0.731,0.87,1022.0,15.071,15652.0,230.811,340.0,5.014,2813.0,41.482,274597237.0,128379.0,4072.814,1.904,129142.0,1.915,0.138,7.2,people tested,144681565.0,54475108.0,52897355.0,38390329.0,12621.0,25616.0,213.35,80.33,78.0,56.61,378.0,1001.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-29,29533709.0,16440.0,17157.429,148199.0,1.0,49.286,435516.922,242.431,253.011,2185.407,0.015,0.727,0.89,1014.0,14.953,15646.0,230.723,341.0,5.029,2803.0,41.334,274643959.0,46722.0,4073.507,0.693,129144.0,1.915,0.138,7.2,people tested,144683705.0,54475264.0,52897671.0,38391998.0,2140.0,25487.0,213.36,80.33,78.01,56.61,376.0,989.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90061.1,6.05,-5.98,1335.7820889324
France,FRA,Europe,2022-05-30,29538382.0,4673.0,17825.0,148320.0,121.0,47.714,435585.832,68.91,262.855,2187.191,1.784,0.704,0.9,992.0,14.628,15488.0,228.393,341.0,5.029,2808.0,41.408,274881488.0,237529.0,4077.03,3.523,130413.0,1.934,0.141,7.1,people tested,144712957.0,54476286.0,52899617.0,38418284.0,29252.0,25022.0,213.4,80.33,78.01,56.65,369.0,967.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-05-31,29573524.0,35142.0,18269.714,148396.0,76.0,46.0,436104.051,518.219,269.413,2188.312,1.121,0.678,0.93,952.0,14.039,15118.0,222.937,333.0,4.911,2768.0,40.818,275065759.0,184271.0,4079.763,2.733,134501.0,1.995,0.141,7.1,people tested,144762407.0,54477773.0,52902114.0,38463752.0,49450.0,24301.0,213.47,80.34,78.01,56.72,358.0,960.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-01,29599688.0,26164.0,18863.714,148454.0,58.0,47.0,436489.877,385.826,278.173,2189.167,0.855,0.693,0.94,929.0,13.699,14850.0,218.985,319.0,4.704,2643.0,38.975,275242454.0,176695.0,4082.383,2.621,138349.0,2.052,0.141,7.1,people tested,144802757.0,54479495.0,52905194.0,38499303.0,40350.0,24524.0,213.53,80.34,78.02,56.77,362.0,947.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-02,29625053.0,25365.0,19453.857,148495.0,41.0,48.857,436863.92,374.043,286.875,2189.772,0.605,0.72,0.96,926.0,13.655,14640.0,215.888,329.0,4.852,2813.0,41.482,275397936.0,155482.0,4084.69,2.306,154208.0,2.287,0.146,6.8,people tested,144853664.0,54480967.0,52907798.0,38546139.0,50907.0,31299.0,213.61,80.34,78.02,56.84,462.0,1128.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-03,29650183.0,25130.0,22356.571,148533.0,38.0,47.857,437234.498,370.578,329.68,2190.332,0.56,0.706,0.99,917.0,13.522,14419.0,212.629,345.0,5.088,2799.0,41.275,275545102.0,147166.0,4086.872,2.183,153749.0,2.28,0.147,6.8,people tested,144910539.0,54482688.0,52910857.0,38598236.0,56875.0,34514.0,213.69,80.34,78.02,56.92,509.0,1178.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-04,29675355.0,25172.0,22583.714,148536.0,3.0,48.286,437605.695,371.197,333.029,2190.376,0.044,0.712,0.99,917.0,13.522,14274.0,210.491,350.0,5.161,2853.0,42.072,275682874.0,137772.0,4088.916,2.043,155091.0,2.3,0.149,6.7,people tested,144927172.0,54483656.0,52912371.0,38612387.0,16633.0,35087.0,213.72,80.34,78.03,56.94,517.0,1221.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-05,29695897.0,20542.0,23169.714,148539.0,3.0,48.571,437908.616,302.921,341.671,2190.421,0.044,0.716,0.99,914.0,13.478,14285.0,210.653,352.0,5.191,2859.0,42.16,275728776.0,45902.0,4089.597,0.681,154974.0,2.299,0.151,6.6,people tested,144929661.0,54483832.0,52912703.0,38614368.0,2489.0,35137.0,213.72,80.34,78.03,56.94,518.0,1224.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90339.2,6.02,2.59,1339.90685532912
France,FRA,Europe,2022-06-06,29702081.0,6184.0,23385.571,148539.0,0.0,31.286,437999.808,91.192,344.854,2190.421,0.0,0.461,0.98,907.0,13.375,14302.0,210.904,280.0,4.129,2302.0,33.946,275806229.0,77453.0,4090.745,1.149,132106.0,1.959,0.15,6.7,people tested,144934592.0,54484255.0,52913846.0,38617739.0,4931.0,31662.0,213.73,80.34,78.03,56.95,467.0,1138.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-07,29713746.0,11665.0,20031.714,148660.0,121.0,37.714,438171.825,172.017,295.396,2192.205,1.784,0.556,0.98,895.0,13.198,14275.0,210.505,277.0,4.085,2391.0,35.259,276085175.0,278946.0,4094.883,4.137,145631.0,2.16,0.167,6.0,people tested,144984069.0,54485634.0,52916528.0,38663160.0,49477.0,31666.0,213.8,80.35,78.03,57.01,467.0,1123.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-08,29767548.0,53802.0,23980.0,148737.0,77.0,40.429,438965.213,793.388,353.62,2193.341,1.135,0.596,1.01,895.0,13.198,14189.0,209.237,316.0,4.66,2696.0,39.756,276289898.0,204723.0,4097.919,3.036,149635.0,2.219,0.176,5.7,people tested,145026175.0,54487183.0,52919210.0,38701035.0,42106.0,31917.0,213.86,80.35,78.04,57.07,471.0,1098.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-09,29807699.0,40151.0,26092.286,148779.0,42.0,40.571,439557.297,592.084,384.768,2193.96,0.619,0.598,1.01,876.0,12.918,14158.0,208.78,324.0,4.778,2840.0,41.88,276473785.0,183887.0,4100.646,2.727,153693.0,2.28,0.182,5.5,people tested,145079980.0,54488467.0,52921641.0,38751126.0,53805.0,32331.0,213.94,80.35,78.04,57.14,477.0,1071.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-10,29807793.0,94.0,22515.714,148779.0,0.0,35.143,439558.683,1.386,332.027,2193.96,0.0,0.518,0.99,869.0,12.815,14028.0,206.863,336.0,4.955,2933.0,43.251,276657985.0,184200.0,4103.378,2.732,158983.0,2.358,0.186,5.4,people tested,145142383.0,54490088.0,52924565.0,38808987.0,62403.0,33121.0,214.03,80.35,78.04,57.23,488.0,1057.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-11,29807699.0,,,148818.0,39.0,40.286,439557.297,,,2194.535,0.575,0.594,1.0,875.0,12.903,14061.0,207.35,344.0,5.073,3038.0,44.8,276822166.0,164181.0,4105.814,2.435,162756.0,2.414,0.189,5.3,people tested,145162123.0,54491044.0,52926298.0,38826039.0,19740.0,33564.0,214.06,80.35,78.05,57.25,495.0,1055.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-12,29807699.0,0.0,15985.143,148818.0,0.0,39.857,439557.297,0.0,235.724,2194.535,0.0,0.588,1.0,871.0,12.844,14080.0,207.63,340.0,5.014,3045.0,44.903,276871529.0,49363.0,4106.546,0.732,163250.0,2.421,0.19,5.3,people tested,145165593.0,54491241.0,52926742.0,38828872.0,3470.0,33705.0,214.07,80.36,78.05,57.26,497.0,1058.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90204.3,5.97,-1.26,1337.9060247397
France,FRA,Europe,2022-06-13,29807699.0,0.0,15101.714,148818.0,0.0,39.857,439557.297,0.0,222.696,2194.535,0.0,0.588,1.0,865.0,12.756,14125.0,208.293,404.0,5.958,3630.0,53.53,277171424.0,299895.0,4110.994,4.448,195028.0,2.893,0.201,5.0,people tested,145199330.0,54492323.0,52928796.0,38859478.0,33737.0,37820.0,214.12,80.36,78.05,57.3,558.0,1153.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-14,29984235.0,176536.0,38654.714,148967.0,149.0,43.857,442160.574,2603.277,570.019,2196.732,2.197,0.647,1.04,854.0,12.593,14072.0,207.512,394.0,5.81,3597.0,53.043,277407756.0,236332.0,4114.499,3.505,188940.0,2.802,0.203,4.9,people tested,145258510.0,54493638.0,52931295.0,38914848.0,59180.0,39206.0,214.2,80.36,78.05,57.39,578.0,1143.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-15,30036189.0,51954.0,38390.714,149016.0,49.0,39.857,442926.71,766.136,566.126,2197.455,0.723,0.588,1.08,847.0,12.49,13910.0,205.123,385.0,5.677,3421.0,50.448,277640344.0,232588.0,4117.949,3.45,192921.0,2.861,0.209,4.8,people tested,145302627.0,54495141.0,52933724.0,38955041.0,44117.0,39493.0,214.27,80.36,78.06,57.44,582.0,1137.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2022-06-16,30089270.0,53081.0,40237.857,149065.0,49.0,40.857,443709.466,782.756,593.365,2198.177,0.723,0.602,1.12,846.0,12.475,13914.0,205.182,393.0,5.795,3423.0,50.477,277846936.0,206592.0,4121.013,3.064,196164.0,2.909,0.215,4.7,people tested,145355610.0,54496312.0,52935746.0,39004832.0,52983.0,39376.0,214.35,80.36,78.06,57.52,581.0,1121.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
